time,pdr_x,pdr_y
391003.192,0.0,0.0
391003.232,0.0,0.0
391003.272,0.0,0.0
391003.312,0.0,0.0
391003.352,0.0,0.0
391003.392,0.0,0.0
391003.432,0.0,0.0
391003.472,0.0,0.0
391003.512,0.0,0.0
391003.552,0.0,0.0
391003.592,0.0,0.0
391003.632,0.0,0.0
391003.672,0.0,0.0
391003.712,0.0,0.0
391003.752,0.0,0.0
391003.792,0.0,0.0
391003.832,0.0,0.0
391003.872,0.0,0.0
391003.912,0.0,0.0
391003.951,0.0,0.0
391003.991,0.0,0.0
391004.031,0.0,0.0
391004.071,0.0,0.0
391004.111,0.0,0.0
391004.151,0.0,0.0
391004.191,0.0,0.0
391004.231,0.0,0.0
391004.271,0.0,0.0
391004.311,0.0,0.0
391004.351,0.0,0.0
391004.391,0.0,0.0
391004.431,0.0,0.0
391004.471,0.0,0.0
391004.511,0.0,0.0
391004.551,0.0,0.0
391004.591,0.0,0.0
391004.631,0.0,0.0
391004.671,0.0,0.0
391004.711,0.0,0.0
391004.751,0.0,0.0
391004.791,0.0,0.0
391004.831,0.0,0.0
391004.871,0.0,0.0
391004.911,0.0,0.0
391004.951,0.0,0.0
391004.99,0.0,0.0
391005.03,0.0,0.0
391005.07,0.0,0.0
391005.11,0.0,0.0
391005.15,0.0,0.0
391005.19,0.0,0.0
391005.23,0.0,0.0
391005.27,0.0,0.0
391005.31,0.0,0.0
391005.35,0.0,0.0
391005.39,0.0,0.0
391005.43,0.0,0.0
391005.47,0.0,0.0
391005.51,0.0,0.0
391005.55,0.0,0.0
391005.59,0.0,0.0
391005.63,0.0,0.0
391005.67,0.0,0.0
391005.71,0.0,0.0
391005.75,0.0,0.0
391005.79,0.0,0.0
391005.83,0.0,0.0
391005.87,0.0,0.0
391005.91,0.0,0.0
391005.95,0.0,0.0
391005.989,0.0,0.0
391006.029,0.0,0.0
391006.069,0.0,0.0
391006.109,0.0,0.0
391006.149,0.0,0.0
391006.189,0.0,0.0
391006.229,0.0,0.0
391006.269,0.0,0.0
391006.309,0.0,0.0
391006.349,0.0,0.0
391006.389,0.0,0.0
391006.429,0.0,0.0
391006.469,0.0,0.0
391006.509,0.0,0.0
391006.549,0.0,0.0
391006.589,0.0,0.0
391006.629,0.0,0.0
391006.669,0.0,0.0
391006.709,0.0,0.0
391006.749,0.0,0.0
391006.789,0.0,0.0
391006.829,0.0,0.0
391006.869,0.0,0.0
391006.909,0.0,0.0
391006.949,0.0,0.0
391006.989,0.0,0.0
391007.029,0.0,0.0
391007.068,0.0,0.0
391007.108,0.0,0.0
391007.148,0.0,0.0
391007.188,0.0,0.0
391007.228,0.0,0.0
391007.268,0.0,0.0
391007.308,0.0,0.0
391007.348,0.0,0.0
391007.388,0.0,0.0
391007.428,0.0,0.0
391007.468,0.0,0.0
391007.508,0.0,0.0
391007.548,0.0,0.0
391007.588,0.0,0.0
391007.628,0.0,0.0
391007.668,0.0,0.0
391007.708,0.0,0.0
391007.748,0.0,0.0
391007.788,0.0,0.0
391007.828,0.0,0.0
391007.868,0.0,0.0
391007.908,0.0,0.0
391007.948,0.0,0.0
391007.988,0.0,0.0
391008.028,0.0,0.0
391008.068,0.0,0.0
391008.107,0.0,0.0
391008.147,0.0,0.0
391008.187,0.0,0.0
391008.227,0.0,0.0
391008.267,0.0,0.0
391008.307,0.0,0.0
391008.347,0.0,0.0
391008.387,0.0,0.0
391008.427,0.0,0.0
391008.467,0.0,0.0
391008.507,0.0,0.0
391008.547,0.0,0.0
391008.587,0.0,0.0
391008.627,0.0,0.0
391008.667,0.0,0.0
391008.707,0.0,0.0
391008.747,0.0,0.0
391008.787,0.0,0.0
391008.827,0.0,0.0
391008.867,0.0,0.0
391008.907,0.0,0.0
391008.947,0.0,0.0
391008.987,0.0,0.0
391009.027,0.0,0.0
391009.067,0.0,0.0
391009.107,0.0,0.0
391009.146,0.0,0.0
391009.186,0.0,0.0
391009.226,0.0,0.0
391009.266,0.0,0.0
391009.306,0.0,0.0
391009.346,0.0,0.0
391009.386,0.0,0.0
391009.426,0.0,0.0
391009.466,0.0,0.0
391009.506,0.0,0.0
391009.546,0.0,0.0
391009.586,0.0,0.0
391009.626,0.0,0.0
391009.666,0.0,0.0
391009.706,0.0,0.0
391009.746,0.0,0.0
391009.786,0.0,0.0
391009.826,0.0,0.0
391009.866,0.0,0.0
391009.906,0.0,0.0
391009.946,0.0,0.0
391009.986,0.0,0.0
391010.026,0.0,0.0
391010.066,0.0,0.0
391010.106,0.0,0.0
391010.145,0.0,0.0
391010.185,0.0,0.0
391010.225,0.0,0.0
391010.265,0.0,0.0
391010.305,0.0,0.0
391010.345,0.0,0.0
391010.385,0.0,0.0
391010.425,0.0,0.0
391010.465,0.0,0.0
391010.505,0.0,0.0
391010.545,0.0,0.0
391010.585,0.0,0.0
391010.625,0.0,0.0
391010.665,0.0,0.0
391010.705,0.0,0.0
391010.745,0.0,0.0
391010.785,0.0,0.0
391010.825,0.0,0.0
391010.865,0.0,0.0
391010.905,0.0,0.0
391010.945,0.0,0.0
391010.985,0.0,0.0
391011.025,0.0,0.0
391011.064,0.0,0.0
391011.104,0.0,0.0
391011.144,0.0,0.0
391011.183,0.0,0.0
391011.223,0.0,0.0
391011.263,0.0,0.0
391011.303,0.0,0.0
391011.343,0.0,0.0
391011.383,0.0,0.0
391011.423,0.0,0.0
391011.463,0.0,0.0
391011.503,0.0,0.0
391011.543,0.0,0.0
391011.583,0.0,0.0
391011.623,0.0,0.0
391011.663,0.0,0.0
391011.703,0.0,0.0
391011.743,0.0,0.0
391011.783,0.0,0.0
391011.823,0.0,0.0
391011.863,0.0,0.0
391011.903,0.0,0.0
391011.943,0.0,0.0
391011.983,0.0,0.0
391012.023,0.0,0.0
391012.063,0.0,0.0
391012.103,0.0,0.0
391012.143,0.0,0.0
391012.182,0.0,0.0
391012.222,0.0,0.0
391012.262,0.0,0.0
391012.302,0.0,0.0
391012.342,0.0,0.0
391012.382,0.0,0.0
391012.422,0.0,0.0
391012.462,0.0,0.0
391012.502,0.0,0.0
391012.542,0.0,0.0
391012.582,0.0,0.0
391012.622,0.0,0.0
391012.662,0.0,0.0
391012.702,0.0,0.0
391012.742,0.0,0.0
391012.782,0.0,0.0
391012.822,0.0,0.0
391012.862,0.0,0.0
391012.902,0.0,0.0
391012.942,0.0,0.0
391012.982,0.0,0.0
391013.022,0.0,0.0
391013.062,0.0,0.0
391013.102,0.0,0.0
391013.142,0.0,0.0
391013.182,0.0,0.0
391013.221,0.0,0.0
391013.261,0.0,0.0
391013.301,0.0,0.0
391013.341,0.0,0.0
391013.381,0.0,0.0
391013.421,0.0,0.0
391013.461,0.0,0.0
391013.501,0.0,0.0
391013.541,0.0,0.0
391013.581,0.0,0.0
391013.621,0.0,0.0
391013.661,0.0,0.0
391013.701,0.0,0.0
391013.741,0.0,0.0
391013.781,0.0,0.0
391013.821,0.0,0.0
391013.861,0.0,0.0
391013.901,0.0,0.0
391013.941,0.0,0.0
391013.981,0.0,0.0
391014.021,0.0,0.0
391014.061,0.0,0.0
391014.101,0.0,0.0
391014.141,0.0,0.0
391014.181,0.0,0.0
391014.221,0.0,0.0
391014.26,0.0,0.0
391014.3,0.0,0.0
391014.34,0.0,0.0
391014.38,0.0,0.0
391014.42,0.0,0.0
391014.46,0.0,0.0
391014.5,0.0,0.0
391014.54,0.0,0.0
391014.58,0.0,0.0
391014.62,0.0,0.0
391014.66,0.0,0.0
391014.7,0.0,0.0
391014.74,0.0,0.0
391014.78,0.0,0.0
391014.82,0.0,0.0
391014.86,0.0,0.0
391014.9,0.0,0.0
391014.94,0.0,0.0
391014.98,0.0,0.0
391015.02,0.0,0.0
391015.06,0.0,0.0
391015.1,0.0,0.0
391015.14,0.0,0.0
391015.18,0.0,0.0
391015.22,0.0,0.0
391015.259,0.0,0.0
391015.299,0.0,0.0
391015.339,0.0,0.0
391015.379,0.0,0.0
391015.419,0.0,0.0
391015.459,0.0,0.0
391015.499,0.0,0.0
391015.539,0.0,0.0
391015.579,0.0,0.0
391015.619,0.0,0.0
391015.659,0.0,0.0
391015.699,0.0,0.0
391015.739,0.0,0.0
391015.779,0.0,0.0
391015.819,0.0,0.0
391015.859,0.0,0.0
391015.899,0.0,0.0
391015.939,0.0,0.0
391015.979,0.0,0.0
391016.019,0.0,0.0
391016.059,0.0,0.0
391016.099,0.0,0.0
391016.139,0.0,0.0
391016.179,0.0,0.0
391016.219,0.0,0.0
391016.259,0.0,0.0
391016.298,0.0,0.0
391016.338,0.0,0.0
391016.378,0.0,0.0
391016.418,0.0,0.0
391016.458,0.0,0.0
391016.498,0.0,0.0
391016.538,0.0,0.0
391016.578,0.0,0.0
391016.618,0.0,0.0
391016.658,0.0,0.0
391016.698,0.0,0.0
391016.738,0.0,0.0
391016.778,0.0,0.0
391016.818,0.0,0.0
391016.858,0.0,0.0
391016.898,0.0,0.0
391016.938,0.0,0.0
391016.978,0.0,0.0
391017.018,0.0,0.0
391017.058,0.0,0.0
391017.098,0.0,0.0
391017.138,0.0,0.0
391017.178,0.0,0.0
391017.218,0.0,0.0
391017.258,0.0,0.0
391017.298,0.0,0.0
391017.337,0.0,0.0
391017.377,0.0,0.0
391017.417,0.0,0.0
391017.457,0.0,0.0
391017.497,0.0,0.0
391017.537,0.0,0.0
391017.577,0.0,0.0
391017.617,0.0,0.0
391017.657,0.0,0.0
391017.697,0.0,0.0
391017.737,0.0,0.0
391017.777,0.0,0.0
391017.817,0.0,0.0
391017.857,0.0,0.0
391017.897,0.0,0.0
391017.937,0.0,0.0
391017.977,0.0,0.0
391018.017,0.0,0.0
391018.057,0.0,0.0
391018.097,0.0,0.0
391018.137,0.0,0.0
391018.177,0.0,0.0
391018.217,0.0,0.0
391018.257,0.0,0.0
391018.297,0.0,0.0
391018.336,0.0,0.0
391018.376,0.0,0.0
391018.416,0.0,0.0
391018.456,0.0,0.0
391018.496,0.0,0.0
391018.536,0.0,0.0
391018.576,0.0,0.0
391018.616,0.0,0.0
391018.656,0.0,0.0
391018.696,0.0,0.0
391018.736,0.0,0.0
391018.776,0.0,0.0
391018.816,0.0,0.0
391018.856,0.0,0.0
391018.896,0.0,0.0
391018.936,0.0,0.0
391018.976,0.0,0.0
391019.016,0.0,0.0
391019.056,0.0,0.0
391019.097,0.0,0.0
391019.137,0.0,0.0
391019.177,0.0,0.0
391019.217,0.0,0.0
391019.257,0.0,0.0
391019.297,0.0,0.0
391019.337,0.0,0.0
391019.376,0.0,0.0
391019.416,0.0,0.0
391019.456,0.0,0.0
391019.496,0.0,0.0
391019.536,0.0,0.0
391019.576,0.0,0.0
391019.616,0.0,0.0
391019.656,0.0,0.0
391019.696,0.0,0.0
391019.736,0.0,0.0
391019.776,0.0,0.0
391019.816,0.0,0.0
391019.856,0.0,0.0
391019.896,0.0,0.0
391019.936,0.0,0.0
391019.976,0.0,0.0
391020.016,0.0,0.0
391020.056,0.0,0.0
391020.096,0.0,0.0
391020.136,0.0,0.0
391020.176,0.0,0.0
391020.216,0.0,0.0
391020.256,0.0,0.0
391020.296,0.0,0.0
391020.336,0.0,0.0
391020.376,0.0,0.0
391020.415,0.0,0.0
391020.455,0.0,0.0
391020.495,0.0,0.0
391020.535,0.0,0.0
391020.575,0.0,0.0
391020.615,0.0,0.0
391020.655,0.0,0.0
391020.695,0.0,0.0
391020.735,0.0,0.0
391020.775,0.0,0.0
391020.815,0.0,0.0
391020.855,0.0,0.0
391020.895,0.0,0.0
391020.935,0.0,0.0
391020.975,0.0,0.0
391021.015,0.0,0.0
391021.055,0.0,0.0
391021.094,0.0,0.0
391021.134,0.0,0.0
391021.174,0.0,0.0
391021.214,0.0,0.0
391021.254,0.0,0.0
391021.294,0.0,0.0
391021.334,0.0,0.0
391021.374,0.0,0.0
391021.414,0.0,0.0
391021.453,0.0,0.0
391021.493,0.0,0.0
391021.533,0.0,0.0
391021.573,0.0,0.0
391021.613,0.0,0.0
391021.653,0.0,0.0
391021.693,0.0,0.0
391021.733,0.0,0.0
391021.773,0.0,0.0
391021.813,0.0,0.0
391021.853,0.0,0.0
391021.893,0.0,0.0
391021.933,0.0,0.0
391021.973,0.0,0.0
391022.013,0.0,0.0
391022.053,0.0,0.0
391022.093,0.0,0.0
391022.133,0.0,0.0
391022.173,0.0,0.0
391022.213,0.0,0.0
391022.253,0.0,0.0
391022.293,0.0,0.0
391022.333,0.0,0.0
391022.373,0.0,0.0
391022.413,0.0,0.0
391022.452,0.0,0.0
391022.492,0.0,0.0
391022.532,0.0,0.0
391022.572,0.0,0.0
391022.612,0.0,0.0
391022.652,0.0,0.0
391022.692,0.0,0.0
391022.732,0.0,0.0
391022.772,0.0,0.0
391022.812,0.0,0.0
391022.852,0.0,0.0
391022.892,0.0,0.0
391022.932,0.0,0.0
391022.972,0.0,0.0
391023.012,0.0,0.0
391023.052,0.0,0.0
391023.093,0.0,0.0
391023.133,0.0,0.0
391023.173,0.0,0.0
391023.213,0.0,0.0
391023.253,0.0,0.0
391023.293,0.0,0.0
391023.333,0.0,0.0
391023.373,0.0,0.0
391023.413,0.0,0.0
391023.453,0.0,0.0
391023.492,0.0,0.0
391023.532,0.0,0.0
391023.572,0.0,0.0
391023.612,0.0,0.0
391023.652,0.0,0.0
391023.692,0.0,0.0
391023.732,0.0,0.0
391023.772,0.0,0.0
391023.812,0.0,0.0
391023.852,0.0,0.0
391023.892,0.0,0.0
391023.932,0.0,0.0
391023.972,0.0,0.0
391024.012,0.0,0.0
391024.052,0.0,0.0
391024.092,0.0,0.0
391024.132,0.0,0.0
391024.172,0.0,0.0
391024.212,0.0,0.0
391024.252,0.0,0.0
391024.292,0.0,0.0
391024.332,0.0,0.0
391024.372,0.0,0.0
391024.412,0.0,0.0
391024.452,0.0,0.0
391024.492,0.0,0.0
391024.531,0.0,0.0
391024.571,0.0,0.0
391024.611,0.0,0.0
391024.651,0.0,0.0
391024.691,0.0,0.0
391024.731,0.0,0.0
391024.771,0.0,0.0
391024.811,0.0,0.0
391024.851,0.0,0.0
391024.891,0.0,0.0
391024.931,0.0,0.0
391024.971,0.0,0.0
391025.011,0.0,0.0
391025.051,0.0,0.0
391025.091,0.0,0.0
391025.131,0.0,0.0
391025.171,0.0,0.0
391025.211,0.0,0.0
391025.251,0.0,0.0
391025.291,0.0,0.0
391025.331,0.0,0.0
391025.371,0.0,0.0
391025.411,0.0,0.0
391025.451,0.0,0.0
391025.491,0.0,0.0
391025.53,0.0,0.0
391025.57,0.0,0.0
391025.61,0.0,0.0
391025.65,0.0,0.0
391025.69,0.0,0.0
391025.73,0.0,0.0
391025.77,0.0,0.0
391025.81,0.0,0.0
391025.85,0.0,0.0
391025.89,0.0,0.0
391025.93,0.0,0.0
391025.97,0.0,0.0
391026.01,0.0,0.0
391026.05,0.0,0.0
391026.09,0.0,0.0
391026.13,0.0,0.0
391026.17,0.0,0.0
391026.21,0.0,0.0
391026.25,0.0,0.0
391026.29,0.0,0.0
391026.33,0.0,0.0
391026.37,0.0,0.0
391026.41,0.0,0.0
391026.45,0.0,0.0
391026.49,0.0,0.0
391026.53,0.0,0.0
391026.569,0.0,0.0
391026.609,0.0,0.0
391026.649,0.0,0.0
391026.689,0.0,0.0
391026.729,0.0,0.0
391026.769,0.0,0.0
391026.809,0.0,0.0
391026.849,0.0,0.0
391026.889,0.0,0.0
391026.929,0.0,0.0
391026.969,0.0,0.0
391027.009,0.0,0.0
391027.049,0.0,0.0
391027.089,0.0,0.0
391027.129,0.0,0.0
391027.169,0.0,0.0
391027.209,0.0,0.0
391027.249,0.0,0.0
391027.289,0.0,0.0
391027.329,0.0,0.0
391027.369,0.0,0.0
391027.409,0.0,0.0
391027.449,0.0,0.0
391027.489,0.0,0.0
391027.529,0.0,0.0
391027.569,0.0,0.0
391027.608,0.0,0.0
391027.648,0.0,0.0
391027.688,0.0,0.0
391027.728,0.0,0.0
391027.768,0.0,0.0
391027.808,0.0,0.0
391027.848,0.0,0.0
391027.888,0.0,0.0
391027.928,0.0,0.0
391027.968,0.0,0.0
391028.008,0.0,0.0
391028.048,0.0,0.0
391028.088,0.0,0.0
391028.128,0.0,0.0
391028.168,0.0,0.0
391028.208,0.0,0.0
391028.248,0.0,0.0
391028.288,0.0,0.0
391028.328,0.0,0.0
391028.368,0.0,0.0
391028.408,0.0,0.0
391028.448,0.0,0.0
391028.488,0.0,0.0
391028.528,0.0,0.0
391028.568,0.0,0.0
391028.607,0.0,0.0
391028.647,0.0,0.0
391028.687,0.0,0.0
391028.727,0.0,0.0
391028.767,0.0,0.0
391028.807,0.0,0.0
391028.847,0.0,0.0
391028.887,0.0,0.0
391028.927,0.0,0.0
391028.967,0.0,0.0
391029.007,0.0,0.0
391029.047,0.0,0.0
391029.087,0.0,0.0
391029.127,0.0,0.0
391029.167,0.0,0.0
391029.207,0.0,0.0
391029.247,0.0,0.0
391029.287,0.0,0.0
391029.327,0.0,0.0
391029.367,0.0,0.0
391029.407,0.0,0.0
391029.447,0.0,0.0
391029.487,0.0,0.0
391029.527,0.0,0.0
391029.567,0.0,0.0
391029.607,0.0,0.0
391029.646,0.0,0.0
391029.686,0.0,0.0
391029.726,0.0,0.0
391029.766,0.0,0.0
391029.806,0.0,0.0
391029.846,0.0,0.0
391029.886,0.0,0.0
391029.926,0.0,0.0
391029.966,0.0,0.0
391030.006,0.0,0.0
391030.046,0.0,0.0
391030.086,0.0,0.0
391030.126,0.0,0.0
391030.166,0.0,0.0
391030.206,0.0,0.0
391030.246,0.0,0.0
391030.286,0.0,0.0
391030.326,0.0,0.0
391030.366,0.0,0.0
391030.406,0.0,0.0
391030.446,0.0,0.0
391030.486,0.0,0.0
391030.526,0.0,0.0
391030.566,0.0,0.0
391030.606,0.0,0.0
391030.645,0.0,0.0
391030.685,0.0,0.0
391030.725,0.0,0.0
391030.765,0.0,0.0
391030.805,0.0,0.0
391030.845,0.0,0.0
391030.885,0.0,0.0
391030.925,0.0,0.0
391030.965,0.0,0.0
391031.005,0.0,0.0
391031.045,0.0,0.0
391031.085,0.0,0.0
391031.125,0.0,0.0
391031.165,0.0,0.0
391031.205,0.0,0.0
391031.245,0.0,0.0
391031.285,0.0,0.0
391031.325,0.0,0.0
391031.365,0.0,0.0
391031.405,0.0,0.0
391031.445,0.0,0.0
391031.485,0.0,0.0
391031.525,0.0,0.0
391031.565,0.0,0.0
391031.605,0.0,0.0
391031.644,0.0,0.0
391031.684,0.0,0.0
391031.724,0.0,0.0
391031.764,0.0,0.0
391031.804,0.0,0.0
391031.844,0.0,0.0
391031.884,0.0,0.0
391031.924,0.0,0.0
391031.964,0.0,0.0
391032.004,0.0,0.0
391032.044,0.0,0.0
391032.084,0.0,0.0
391032.124,0.0,0.0
391032.164,0.0,0.0
391032.204,0.0,0.0
391032.244,0.0,0.0
391032.284,0.0,0.0
391032.324,0.0,0.0
391032.364,0.0,0.0
391032.404,0.0,0.0
391032.444,0.0,0.0
391032.484,0.0,0.0
391032.524,0.0,0.0
391032.564,0.0,0.0
391032.604,0.0,0.0
391032.644,0.0,0.0
391032.683,0.0,0.0
391032.723,0.0,0.0
391032.763,0.0,0.0
391032.803,0.0,0.0
391032.843,0.0,0.0
391032.883,0.0,0.0
391032.923,0.0,0.0
391032.963,0.0,0.0
391033.003,0.0,0.0
391033.043,0.0,0.0
391033.082,0.0,0.0
391033.122,0.0,0.0
391033.162,0.0,0.0
391033.202,0.0,0.0
391033.242,0.0,0.0
391033.282,0.0,0.0
391033.322,0.0,0.0
391033.362,0.0,0.0
391033.402,0.0,0.0
391033.442,0.0,0.0
391033.482,0.0,0.0
391033.522,0.0,0.0
391033.562,0.0,0.0
391033.602,0.0,0.0
391033.642,0.0,0.0
391033.682,0.0,0.0
391033.721,0.0,0.0
391033.761,0.0,0.0
391033.801,0.0,0.0
391033.841,0.0,0.0
391033.881,0.0,0.0
391033.921,0.0,0.0
391033.961,0.0,0.0
391034.001,0.0,0.0
391034.041,0.0,0.0
391034.082,0.0,0.0
391034.122,0.0,0.0
391034.162,0.0,0.0
391034.202,0.0,0.0
391034.242,0.0,0.0
391034.282,0.0,0.0
391034.322,0.0,0.0
391034.362,0.0,0.0
391034.402,0.0,0.0
391034.442,0.0,0.0
391034.482,0.0,0.0
391034.522,0.0,0.0
391034.562,0.0,0.0
391034.602,0.0,0.0
391034.642,0.0,0.0
391034.682,0.0,0.0
391034.721,0.0,0.0
391034.761,0.0,0.0
391034.801,0.0,0.0
391034.841,0.0,0.0
391034.881,0.0,0.0
391034.921,0.0,0.0
391034.961,0.0,0.0
391035.001,0.0,0.0
391035.041,0.0,0.0
391035.081,0.0,0.0
391035.121,0.0,0.0
391035.161,0.0,0.0
391035.201,0.0,0.0
391035.241,0.0,0.0
391035.281,0.0,0.0
391035.321,0.0,0.0
391035.361,0.0,0.0
391035.401,0.0,0.0
391035.441,0.0,0.0
391035.481,0.0,0.0
391035.521,0.0,0.0
391035.561,0.0,0.0
391035.601,0.0,0.0
391035.641,0.0,0.0
391035.681,0.0,0.0
391035.721,0.0,0.0
391035.76,0.0,0.0
391035.8,0.0,0.0
391035.84,0.0,0.0
391035.88,0.0,0.0
391035.92,0.0,0.0
391035.96,0.0,0.0
391036.001,0.0,0.0
391036.04,0.0,0.0
391036.079,0.0,0.0
391036.119,0.0,0.0
391036.159,0.0,0.0
391036.199,0.0,0.0
391036.239,0.0,0.0
391036.279,0.0,0.0
391036.319,0.0,0.0
391036.359,0.0,0.0
391036.399,0.0,0.0
391036.439,0.0,0.0
391036.479,0.0,0.0
391036.519,0.0,0.0
391036.559,0.0,0.0
391036.599,0.0,0.0
391036.639,0.0,0.0
391036.679,0.0,0.0
391036.719,0.0,0.0
391036.759,0.0,0.0
391036.798,0.0,0.0
391036.838,0.0,0.0
391036.878,0.0,0.0
391036.918,0.0,0.0
391036.958,0.0,0.0
391036.999,0.0,0.0
391037.038,0.0,0.0
391037.079,0.0,0.0
391037.119,0.0,0.0
391037.159,0.0,0.0
391037.199,0.0,0.0
391037.239,0.0,0.0
391037.279,0.0,0.0
391037.319,0.0,0.0
391037.359,0.0,0.0
391037.399,0.0,0.0
391037.439,0.0,0.0
391037.479,0.0,0.0
391037.519,0.0,0.0
391037.559,0.0,0.0
391037.599,0.0,0.0
391037.639,0.0,0.0
391037.679,0.0,0.0
391037.719,0.0,0.0
391037.759,0.0,0.0
391037.798,0.0,0.0
391037.838,0.0,0.0
391037.878,0.0,0.0
391037.918,0.0,0.0
391037.958,0.0,0.0
391037.998,0.0,0.0
391038.038,0.0,0.0
391038.077,0.0,0.0
391038.117,0.0,0.0
391038.157,0.0,0.0
391038.197,0.0,0.0
391038.237,0.0,0.0
391038.277,0.0,0.0
391038.317,0.0,0.0
391038.357,0.0,0.0
391038.397,0.0,0.0
391038.437,0.0,0.0
391038.477,0.0,0.0
391038.517,0.0,0.0
391038.557,0.0,0.0
391038.597,0.0,0.0
391038.637,0.0,0.0
391038.677,0.0,0.0
391038.717,0.0,0.0
391038.757,0.0,0.0
391038.797,0.0,0.0
391038.836,0.0,0.0
391038.876,0.0,0.0
391038.916,0.0,0.0
391038.956,0.0,0.0
391038.996,0.0,0.0
391039.036,0.0,0.0
391039.076,0.0,0.0
391039.116,0.0,0.0
391039.156,0.0,0.0
391039.196,0.0,0.0
391039.236,0.0,0.0
391039.276,0.0,0.0
391039.316,0.0,0.0
391039.356,0.0,0.0
391039.396,0.0,0.0
391039.436,0.0,0.0
391039.476,0.0,0.0
391039.516,0.0,0.0
391039.556,0.0,0.0
391039.596,0.0,0.0
391039.636,0.0,0.0
391039.676,0.0,0.0
391039.716,0.0,0.0
391039.756,0.0,0.0
391039.796,0.0,0.0
391039.835,0.0,0.0
391039.875,0.0,0.0
391039.915,0.0,0.0
391039.955,0.0,0.0
391039.995,0.0,0.0
391040.035,0.0,0.0
391040.076,0.0,0.0
391040.116,0.0,0.0
391040.156,0.0,0.0
391040.196,0.0,0.0
391040.236,0.0,0.0
391040.276,0.0,0.0
391040.316,0.0,0.0
391040.356,0.0,0.0
391040.396,0.0,0.0
391040.436,0.0,0.0
391040.476,0.0,0.0
391040.516,0.0,0.0
391040.556,0.0,0.0
391040.596,0.0,0.0
391040.636,0.0,0.0
391040.676,0.0,0.0
391040.716,0.0,0.0
391040.756,0.0,0.0
391040.796,0.0,0.0
391040.836,0.0,0.0
391040.875,0.0,0.0
391040.915,0.0,0.0
391040.955,0.0,0.0
391040.995,0.0,0.0
391041.035,0.0,0.0
391041.075,0.0,0.0
391041.115,0.0,0.0
391041.155,0.0,0.0
391041.195,0.0,0.0
391041.235,0.0,0.0
391041.275,0.0,0.0
391041.315,0.0,0.0
391041.355,0.0,0.0
391041.395,0.0,0.0
391041.435,0.0,0.0
391041.475,0.0,0.0
391041.515,0.0,0.0
391041.555,0.0,0.0
391041.595,0.0,0.0
391041.635,0.0,0.0
391041.675,0.0,0.0
391041.715,0.0,0.0
391041.755,0.0,0.0
391041.795,0.0,0.0
391041.835,0.0,0.0
391041.874,0.0,0.0
391041.914,0.0,0.0
391041.954,0.0,0.0
391041.994,0.0,0.0
391042.034,0.0,0.0
391042.073,0.0,0.0
391042.113,0.0,0.0
391042.153,0.0,0.0
391042.193,0.0,0.0
391042.233,0.0,0.0
391042.273,0.0,0.0
391042.313,0.0,0.0
391042.353,0.0,0.0
391042.393,0.0,0.0
391042.433,0.0,0.0
391042.473,0.0,0.0
391042.513,0.0,0.0
391042.553,0.0,0.0
391042.593,0.0,0.0
391042.633,0.0,0.0
391042.673,0.0,0.0
391042.713,0.0,0.0
391042.753,0.0,0.0
391042.793,0.0,0.0
391042.833,0.0,0.0
391042.873,0.0,0.0
391042.912,0.0,0.0
391042.952,0.0,0.0
391042.992,0.0,0.0
391043.032,0.0,0.0
391043.072,0.0,0.0
391043.112,0.0,0.0
391043.152,0.0,0.0
391043.192,0.0,0.0
391043.232,0.0,0.0
391043.272,0.0,0.0
391043.312,0.0,0.0
391043.352,0.0,0.0
391043.392,0.0,0.0
391043.432,0.0,0.0
391043.472,0.0,0.0
391043.512,0.0,0.0
391043.552,0.0,0.0
391043.592,0.0,0.0
391043.632,0.0,0.0
391043.672,0.0,0.0
391043.712,0.0,0.0
391043.752,0.0,0.0
391043.792,0.0,0.0
391043.832,0.0,0.0
391043.872,0.0,0.0
391043.912,0.0,0.0
391043.951,0.0,0.0
391043.991,0.0,0.0
391044.031,0.0,0.0
391044.07,0.0,0.0
391044.11,0.0,0.0
391044.15,0.0,0.0
391044.19,0.0,0.0
391044.23,0.0,0.0
391044.27,0.0,0.0
391044.31,0.0,0.0
391044.35,0.0,0.0
391044.39,0.0,0.0
391044.43,0.0,0.0
391044.47,0.0,0.0
391044.51,0.0,0.0
391044.55,0.0,0.0
391044.59,0.0,0.0
391044.63,0.0,0.0
391044.67,0.0,0.0
391044.71,0.0,0.0
391044.75,0.0,0.0
391044.79,0.0,0.0
391044.83,0.0,0.0
391044.87,0.0,0.0
391044.91,0.0,0.0
391044.949,0.0,0.0
391044.989,0.0,0.0
391045.029,0.0,0.0
391045.069,0.0,0.0
391045.109,0.0,0.0
391045.149,0.0,0.0
391045.189,0.0,0.0
391045.229,0.0,0.0
391045.269,0.0,0.0
391045.309,0.0,0.0
391045.349,0.0,0.0
391045.389,0.0,0.0
391045.429,0.0,0.0
391045.469,0.0,0.0
391045.509,0.0,0.0
391045.549,0.0,0.0
391045.589,0.0,0.0
391045.629,0.0,0.0
391045.669,0.0,0.0
391045.709,0.0,0.0
391045.749,0.0,0.0
391045.789,0.0,0.0
391045.829,0.0,0.0
391045.869,0.0,0.0
391045.909,0.0,0.0
391045.948,0.0,0.0
391045.988,0.0,0.0
391046.028,0.0,0.0
391046.069,0.0,0.0
391046.109,0.0,0.0
